date,komoditas,price
2024-01-30,beras,14936.764705882353
2024-01-30,gula,17822.058823529413
2024-01-30,minyak,18800.0
2024-01-30,telur,29035.29411764706
2024-01-31,beras,14952.941176470587
2024-01-31,gula,17817.647058823528
2024-01-31,minyak,18801.470588235294
2024-01-31,telur,29035.29411764706
2024-02-01,beras,14961.764705882353
2024-02-01,gula,17820.58823529412
2024-02-01,minyak,18805.882352941175
2024-02-01,telur,29035.29411764706
2024-02-02,beras,14998.529411764706
2024-02-02,gula,17827.941176470587
2024-02-02,minyak,18810.29411764706
2024-02-02,telur,29066.176470588234
2024-02-03,beras,14998.529411764706
2024-02-03,gula,17827.941176470587
2024-02-03,minyak,18810.29411764706
2024-02-03,telur,29066.176470588234
2024-02-04,beras,14998.529411764706
2024-02-04,gula,17827.941176470587
2024-02-04,minyak,18810.29411764706
2024-02-04,telur,29066.176470588234
2024-02-05,beras,15129.411764705883
2024-02-05,gula,17841.176470588234
2024-02-05,minyak,18800.0
2024-02-05,telur,29104.41176470588
2024-02-06,beras,15138.235294117647
2024-02-06,gula,17829.41176470588
2024-02-06,minyak,18800.0
2024-02-06,telur,29122.058823529413
2024-02-07,beras,15159.09090909091
2024-02-07,gula,17822.727272727272
2024-02-07,minyak,18754.545454545456
2024-02-07,telur,28971.21212121212
2024-02-08,beras,15152.941176470587
2024-02-08,gula,17832.352941176472
2024-02-08,minyak,18797.058823529413
2024-02-08,telur,29135.29411764706
2024-02-09,beras,15128.787878787878
2024-02-09,gula,17828.78787878788
2024-02-09,minyak,18813.636363636364
2024-02-09,telur,29184.848484848484
2024-02-10,beras,15128.787878787878
2024-02-10,gula,17828.78787878788
2024-02-10,minyak,18813.636363636364
2024-02-10,telur,29184.848484848484
2024-02-11,beras,15128.787878787878
2024-02-11,gula,17828.78787878788
2024-02-11,minyak,18813.636363636364
2024-02-11,telur,29184.848484848484
2024-02-12,beras,15258.823529411764
2024-02-12,gula,17833.823529411766
2024-02-12,minyak,18838.235294117647
2024-02-12,telur,29241.176470588234
2024-02-13,beras,15322.058823529413
2024-02-13,gula,17866.176470588234
2024-02-13,minyak,18847.058823529413
2024-02-13,telur,29279.41176470588
2024-02-14,beras,15258.064516129032
2024-02-14,gula,17817.74193548387
2024-02-14,minyak,18814.516129032258
2024-02-14,telur,29112.90322580645
2024-02-15,beras,15361.764705882353
2024-02-15,gula,17873.529411764706
2024-02-15,minyak,18864.70588235294
2024-02-15,telur,29388.235294117647
2024-02-16,beras,15388.235294117647
2024-02-16,gula,17882.352941176472
2024-02-16,minyak,18889.70588235294
2024-02-16,telur,29514.70588235294
2024-02-17,beras,15388.235294117647
2024-02-17,gula,17882.352941176472
2024-02-17,minyak,18889.70588235294
2024-02-17,telur,29514.70588235294
2024-02-18,beras,15388.235294117647
2024-02-18,gula,17882.352941176472
2024-02-18,minyak,18889.70588235294
2024-02-18,telur,29514.70588235294
2024-02-19,beras,15473.529411764706
2024-02-19,gula,17888.235294117647
2024-02-19,minyak,18907.352941176472
2024-02-19,telur,29808.823529411766
2024-02-20,beras,15551.470588235294
2024-02-20,gula,17892.647058823528
2024-02-20,minyak,18917.647058823528
2024-02-20,telur,29942.647058823528
2024-02-21,beras,15567.64705882353
2024-02-21,gula,17892.647058823528
2024-02-21,minyak,18922.058823529413
2024-02-21,telur,29954.41176470588
2024-02-22,beras,15614.70588235294
2024-02-22,gula,17889.70588235294
2024-02-22,minyak,18951.470588235294
2024-02-22,telur,29972.058823529413
2024-02-23,beras,15651.470588235294
2024-02-23,gula,17897.058823529413
2024-02-23,minyak,18958.823529411766
2024-02-23,telur,30110.29411764706
2024-02-24,beras,15651.470588235294
2024-02-24,gula,17897.058823529413
2024-02-24,minyak,18958.823529411766
2024-02-24,telur,30110.29411764706
2024-02-26,beras,15755.882352941177
2024-02-26,gula,17907.352941176472
2024-02-26,minyak,18963.235294117647
2024-02-26,telur,30626.470588235294
2024-02-27,beras,15811.764705882353
2024-02-27,gula,17916.176470588234
2024-02-27,minyak,18955.882352941175
2024-02-27,telur,30861.764705882353
2024-02-28,beras,15832.35294117647
2024-02-28,gula,17925.0
2024-02-28,minyak,18983.823529411766
2024-02-28,telur,30994.117647058825
2024-02-29,beras,15867.64705882353
2024-02-29,gula,17963.235294117647
2024-02-29,minyak,18957.352941176472
2024-02-29,telur,31197.058823529413
2024-03-01,beras,15895.588235294117
2024-03-01,gula,17994.117647058825
2024-03-01,minyak,18989.70588235294
2024-03-01,telur,31416.176470588234
2024-03-02,beras,15895.588235294117
2024-03-02,gula,17994.117647058825
2024-03-02,minyak,18989.70588235294
2024-03-02,telur,31416.176470588234
2024-03-03,beras,15895.588235294117
2024-03-03,gula,17994.117647058825
2024-03-03,minyak,18989.70588235294
2024-03-03,telur,31416.176470588234
2024-03-04,beras,15947.058823529413
2024-03-04,gula,18030.882352941175
2024-03-04,minyak,18989.70588235294
2024-03-04,telur,31677.941176470587
2024-03-05,beras,15967.64705882353
2024-03-05,gula,18039.70588235294
2024-03-05,minyak,18985.29411764706
2024-03-05,telur,31713.235294117647
2024-03-06,beras,15972.058823529413
2024-03-06,gula,18047.058823529413
2024-03-06,minyak,18988.235294117647
2024-03-06,telur,31832.352941176472
2024-03-07,beras,15963.235294117647
2024-03-07,gula,18055.882352941175
2024-03-07,minyak,18994.117647058825
2024-03-07,telur,31936.764705882353
2024-03-08,beras,15963.235294117647
2024-03-08,gula,18095.58823529412
2024-03-08,minyak,18997.058823529413
2024-03-08,telur,31985.29411764706
2024-03-09,beras,15963.235294117647
2024-03-09,gula,18095.58823529412
2024-03-09,minyak,18997.058823529413
2024-03-09,telur,31985.29411764706
2024-03-10,beras,15963.235294117647
2024-03-10,gula,18095.58823529412
2024-03-10,minyak,18997.058823529413
2024-03-10,telur,31985.29411764706
2024-03-11,beras,15927.941176470587
2024-03-11,gula,18086.764705882353
2024-03-11,minyak,18980.882352941175
2024-03-11,telur,31970.58823529412
2024-03-12,beras,15927.941176470587
2024-03-12,gula,18086.764705882353
2024-03-12,minyak,18980.882352941175
2024-03-12,telur,31970.58823529412
2024-03-13,beras,16001.470588235294
2024-03-13,gula,18139.70588235294
2024-03-13,minyak,19017.647058823528
2024-03-13,telur,32541.176470588234
2024-03-14,beras,15992.64705882353
2024-03-14,gula,18154.41176470588
2024-03-14,minyak,19027.941176470587
2024-03-14,telur,32563.235294117647
2024-03-15,beras,16004.411764705883
2024-03-15,gula,18176.470588235294
2024-03-15,minyak,19035.29411764706
2024-03-15,telur,32567.647058823528
2024-03-16,beras,16004.411764705883
2024-03-16,gula,18176.470588235294
2024-03-16,minyak,19035.29411764706
2024-03-16,telur,32567.647058823528
2024-03-17,beras,16004.411764705883
2024-03-17,gula,18176.470588235294
2024-03-17,minyak,19035.29411764706
2024-03-17,telur,32567.647058823528
2024-03-18,beras,15986.764705882353
2024-03-18,gula,18192.647058823528
2024-03-18,minyak,19054.41176470588
2024-03-18,telur,32588.235294117647
2024-03-19,beras,15994.117647058823
2024-03-19,gula,18197.058823529413
2024-03-19,minyak,19045.58823529412
2024-03-19,telur,32667.647058823528
2024-03-20,beras,15986.764705882353
2024-03-20,gula,18202.941176470587
2024-03-20,minyak,19054.41176470588
2024-03-20,telur,32694.117647058825
2024-03-21,beras,15955.882352941177
2024-03-21,gula,18207.352941176472
2024-03-21,minyak,19064.70588235294
2024-03-21,telur,32680.882352941175
2024-03-22,beras,15955.882352941177
2024-03-22,gula,18214.70588235294
2024-03-22,minyak,19064.70588235294
2024-03-22,telur,32650.0
2024-03-23,beras,15955.882352941177
2024-03-23,gula,18214.70588235294
2024-03-23,minyak,19064.70588235294
2024-03-23,telur,32650.0
2024-03-24,beras,15955.882352941177
2024-03-24,gula,18214.70588235294
2024-03-24,minyak,19064.70588235294
2024-03-24,telur,32650.0
2024-03-25,beras,15936.764705882353
2024-03-25,gula,18250.0
2024-03-25,minyak,19091.176470588234
2024-03-25,telur,32473.529411764706
2024-03-26,beras,15875.0
2024-03-26,gula,18254.41176470588
2024-03-26,minyak,19097.058823529413
2024-03-26,telur,32369.117647058825
2024-03-27,beras,15901.470588235294
2024-03-27,gula,18257.352941176472
2024-03-27,minyak,19095.58823529412
2024-03-27,telur,32235.29411764706
2024-03-28,beras,15895.588235294117
2024-03-28,gula,18291.176470588234
2024-03-28,minyak,19100.0
2024-03-28,telur,32147.058823529413
2024-03-29,beras,15916.129032258064
2024-03-29,gula,18285.483870967742
2024-03-29,minyak,19124.1935483871
2024-03-29,telur,32146.774193548386
2024-03-30,beras,15916.129032258064
2024-03-30,gula,18285.483870967742
2024-03-30,minyak,19124.1935483871
2024-03-30,telur,32146.774193548386
2024-03-31,beras,15916.129032258064
2024-03-31,gula,18285.483870967742
2024-03-31,minyak,19124.1935483871
2024-03-31,telur,32146.774193548386
2024-04-01,beras,15855.882352941177
2024-04-01,gula,18295.58823529412
2024-04-01,minyak,19091.176470588234
2024-04-01,telur,31791.176470588234
2024-04-02,beras,15832.35294117647
2024-04-02,gula,18295.58823529412
2024-04-02,minyak,19094.117647058825
2024-04-02,telur,31795.58823529412
2024-04-03,beras,15820.588235294117
2024-04-03,gula,18300.0
2024-04-03,minyak,19092.647058823528
2024-04-03,telur,31722.058823529413
2024-04-04,beras,15807.35294117647
2024-04-04,gula,18302.941176470587
2024-04-04,minyak,19095.58823529412
2024-04-04,telur,31735.29411764706
2024-04-05,beras,15794.117647058823
2024-04-05,gula,18308.823529411766
2024-04-05,minyak,19095.58823529412
2024-04-05,telur,31780.882352941175
2024-04-06,beras,15794.117647058823
2024-04-06,gula,18308.823529411766
2024-04-06,minyak,19095.58823529412
2024-04-06,telur,31780.882352941175
2024-04-07,beras,15794.117647058823
2024-04-07,gula,18308.823529411766
2024-04-07,minyak,19095.58823529412
2024-04-07,telur,31780.882352941175
2024-04-08,beras,15804.411764705883
2024-04-08,gula,18304.41176470588
2024-04-08,minyak,19135.29411764706
2024-04-08,telur,31832.352941176472
2024-04-09,beras,15805.882352941177
2024-04-09,gula,18302.941176470587
2024-04-09,minyak,19136.764705882353
2024-04-09,telur,31841.176470588234
2024-04-10,beras,15798.529411764706
2024-04-10,gula,18311.764705882353
2024-04-10,minyak,19135.29411764706
2024-04-10,telur,31800.0
2024-04-11,beras,15804.411764705883
2024-04-11,gula,18304.41176470588
2024-04-11,minyak,19138.235294117647
2024-04-11,telur,31822.058823529413
2024-04-12,beras,15804.411764705883
2024-04-12,gula,18307.352941176472
2024-04-12,minyak,19138.235294117647
2024-04-12,telur,31814.70588235294
2024-04-15,beras,15783.823529411764
2024-04-15,gula,18304.41176470588
2024-04-15,minyak,19117.647058823528
2024-04-15,telur,31830.882352941175
2024-04-16,beras,15707.35294117647
2024-04-16,gula,18348.529411764706
2024-04-16,minyak,19126.470588235294
2024-04-16,telur,31625.0
2024-04-17,beras,15686.764705882353
2024-04-17,gula,18372.058823529413
2024-04-17,minyak,19135.29411764706
2024-04-17,telur,31475.0
2024-04-18,beras,15676.470588235294
2024-04-18,gula,18389.70588235294
2024-04-18,minyak,19139.70588235294
2024-04-18,telur,31442.647058823528
2024-04-19,beras,15667.64705882353
2024-04-19,gula,18450.0
2024-04-19,minyak,19133.823529411766
2024-04-19,telur,31408.823529411766
2024-04-22,beras,15610.29411764706
2024-04-22,gula,18527.941176470587
2024-04-22,minyak,19095.58823529412
2024-04-22,telur,31185.29411764706
2024-04-23,beras,15580.882352941177
2024-04-23,gula,18582.352941176472
2024-04-23,minyak,19139.70588235294
2024-04-23,telur,31172.058823529413
2024-04-24,beras,15527.272727272728
2024-04-24,gula,18566.666666666668
2024-04-24,minyak,19100.0
2024-04-24,telur,30934.848484848484
2024-04-25,beras,15517.64705882353
2024-04-25,gula,18636.764705882353
2024-04-25,minyak,19158.823529411766
2024-04-25,telur,31110.29411764706
2024-04-26,beras,15497.058823529413
2024-04-26,gula,18651.470588235294
2024-04-26,minyak,19172.058823529413
2024-04-26,telur,31138.235294117647
2024-04-27,beras,15497.058823529413
2024-04-27,gula,18651.470588235294
2024-04-27,minyak,19172.058823529413
2024-04-27,telur,31138.235294117647
2024-04-28,beras,15497.058823529413
2024-04-28,gula,18651.470588235294
2024-04-28,minyak,19172.058823529413
2024-04-28,telur,31138.235294117647
2024-04-29,beras,15492.64705882353
2024-04-29,gula,18738.235294117647
2024-04-29,minyak,19154.41176470588
2024-04-29,telur,31172.058823529413
2024-04-30,beras,15477.941176470587
2024-04-30,gula,18758.823529411766
2024-04-30,minyak,19160.29411764706
2024-04-30,telur,31248.529411764706
2024-05-01,beras,15415.151515151516
2024-05-01,gula,18724.242424242424
2024-05-01,minyak,19113.636363636364
2024-05-01,telur,31090.909090909092
2024-05-02,beras,15464.70588235294
2024-05-02,gula,18808.823529411766
2024-05-02,minyak,19147.058823529413
2024-05-02,telur,31308.823529411766
2024-05-03,beras,15461.764705882353
2024-05-03,gula,18841.176470588234
2024-05-03,minyak,19151.470588235294
2024-05-03,telur,31347.058823529413
2024-05-04,beras,15461.764705882353
2024-05-04,gula,18841.176470588234
2024-05-04,minyak,19151.470588235294
2024-05-04,telur,31347.058823529413
2024-05-05,beras,15461.764705882353
2024-05-05,gula,18841.176470588234
2024-05-05,minyak,19151.470588235294
2024-05-05,telur,31347.058823529413
2024-05-06,beras,15469.117647058823
2024-05-06,gula,18854.41176470588
2024-05-06,minyak,19113.235294117647
2024-05-06,telur,31475.0
2024-05-07,beras,15442.64705882353
2024-05-07,gula,18870.58823529412
2024-05-07,minyak,19122.058823529413
2024-05-07,telur,31452.941176470587
2024-05-08,beras,15450.0
2024-05-08,gula,18873.529411764706
2024-05-08,minyak,19133.823529411766
2024-05-08,telur,31466.176470588234
2024-05-09,beras,15434.375
2024-05-09,gula,18846.875
2024-05-09,minyak,19157.8125
2024-05-09,telur,31498.4375
2024-05-10,beras,15432.8125
2024-05-10,gula,18840.625
2024-05-10,minyak,19150.0
2024-05-10,telur,31504.6875
2024-05-11,beras,15432.8125
2024-05-11,gula,18840.625
2024-05-11,minyak,19150.0
2024-05-11,telur,31504.6875
2024-05-12,beras,15432.8125
2024-05-12,gula,18840.625
2024-05-12,minyak,19150.0
2024-05-12,telur,31504.6875
2024-05-13,beras,15425.0
2024-05-13,gula,18863.235294117647
2024-05-13,minyak,19117.647058823528
2024-05-13,telur,31469.117647058825
2024-05-14,beras,15427.941176470587
2024-05-14,gula,18882.352941176472
2024-05-14,minyak,19110.29411764706
2024-05-14,telur,31485.29411764706
2024-05-15,beras,15427.941176470587
2024-05-15,gula,18880.882352941175
2024-05-15,minyak,19104.41176470588
2024-05-15,telur,31485.29411764706
2024-05-16,beras,15416.176470588236
2024-05-16,gula,18879.41176470588
2024-05-16,minyak,19125.0
2024-05-16,telur,31520.58823529412
2024-05-17,beras,15414.70588235294
2024-05-17,gula,18875.0
2024-05-17,minyak,19120.58823529412
2024-05-17,telur,31519.117647058825
2024-05-20,beras,15400.0
2024-05-20,gula,18863.235294117647
2024-05-20,minyak,19092.647058823528
2024-05-20,telur,31354.41176470588
2024-05-21,beras,15395.588235294117
2024-05-21,gula,18857.352941176472
2024-05-21,minyak,19098.529411764706
2024-05-21,telur,31333.823529411766
2024-05-22,beras,15382.35294117647
2024-05-22,gula,18839.70588235294
2024-05-22,minyak,19094.117647058825
2024-05-22,telur,31308.823529411766
2024-05-23,beras,15383.823529411764
2024-05-23,gula,18848.529411764706
2024-05-23,minyak,19120.58823529412
2024-05-23,telur,31289.70588235294
2024-05-24,beras,15388.235294117647
2024-05-24,gula,18841.176470588234
2024-05-24,minyak,19117.647058823528
2024-05-24,telur,31297.058823529413
2024-05-27,beras,15360.29411764706
2024-05-27,gula,18811.764705882353
2024-05-27,minyak,19086.764705882353
2024-05-27,telur,31069.117647058825
2024-05-28,beras,15354.411764705883
2024-05-28,gula,18811.764705882353
2024-05-28,minyak,19088.235294117647
2024-05-28,telur,31027.941176470587
2024-05-29,beras,15351.470588235294
2024-05-29,gula,18811.764705882353
2024-05-29,minyak,19085.29411764706
2024-05-29,telur,30989.70588235294
2024-05-30,beras,15345.588235294117
2024-05-30,gula,18794.117647058825
2024-05-30,minyak,19083.823529411766
2024-05-30,telur,30961.764705882353
2024-05-31,beras,15345.588235294117
2024-05-31,gula,18794.117647058825
2024-05-31,minyak,19100.0
2024-05-31,telur,30997.058823529413
2024-06-01,beras,15345.588235294117
2024-06-01,gula,18794.117647058825
2024-06-01,minyak,19100.0
2024-06-01,telur,30997.058823529413
2024-06-02,beras,15345.588235294117
2024-06-02,gula,18794.117647058825
2024-06-02,minyak,19100.0
2024-06-02,telur,30997.058823529413
2024-06-03,beras,15345.588235294117
2024-06-03,gula,18763.235294117647
2024-06-03,minyak,19083.823529411766
2024-06-03,telur,30861.764705882353
2024-06-04,beras,15327.941176470587
2024-06-04,gula,18730.882352941175
2024-06-04,minyak,19077.941176470587
2024-06-04,telur,30889.70588235294
2024-06-05,beras,15390.90909090909
2024-06-05,gula,18777.272727272728
2024-06-05,minyak,19103.030303030304
2024-06-05,telur,30937.878787878788
2024-06-06,beras,15342.64705882353
2024-06-06,gula,18727.941176470587
2024-06-06,minyak,19076.470588235294
2024-06-06,telur,30769.117647058825
2024-06-07,beras,15339.70588235294
2024-06-07,gula,18708.823529411766
2024-06-07,minyak,19097.058823529413
2024-06-07,telur,30816.176470588234
2024-06-08,beras,15339.70588235294
2024-06-08,gula,18708.823529411766
2024-06-08,minyak,19097.058823529413
2024-06-08,telur,30816.176470588234
2024-06-09,beras,15339.70588235294
2024-06-09,gula,18708.823529411766
2024-06-09,minyak,19097.058823529413
2024-06-09,telur,30816.176470588234
2024-06-10,beras,15325.0
2024-06-10,gula,18702.941176470587
2024-06-10,minyak,19095.58823529412
2024-06-10,telur,30732.352941176472
2024-06-11,beras,15350.0
2024-06-11,gula,18697.058823529413
2024-06-11,minyak,19095.58823529412
2024-06-11,telur,30689.70588235294
2024-06-12,beras,15345.588235294117
2024-06-12,gula,18695.58823529412
2024-06-12,minyak,19092.647058823528
2024-06-12,telur,30716.176470588234
2024-06-13,beras,15262.5
2024-06-13,gula,18645.3125
2024-06-13,minyak,19114.0625
2024-06-13,telur,30734.375
2024-06-14,beras,15344.117647058823
2024-06-14,gula,18642.647058823528
2024-06-14,minyak,19125.0
2024-06-14,telur,30764.70588235294
2024-06-15,beras,15344.117647058823
2024-06-15,gula,18642.647058823528
2024-06-15,minyak,19125.0
2024-06-15,telur,30764.70588235294
2024-06-16,beras,15344.117647058823
2024-06-16,gula,18642.647058823528
2024-06-16,minyak,19125.0
2024-06-16,telur,30764.70588235294
2024-06-17,beras,15337.09677419355
2024-06-17,gula,18701.612903225807
2024-06-17,minyak,19090.322580645163
2024-06-17,telur,30774.1935483871
2024-06-18,beras,15339.39393939394
2024-06-18,gula,18718.18181818182
2024-06-18,minyak,19127.272727272728
2024-06-18,telur,30860.60606060606
2024-06-19,beras,15341.176470588236
2024-06-19,gula,18661.764705882353
2024-06-19,minyak,19097.058823529413
2024-06-19,telur,30714.70588235294
2024-06-20,beras,15332.35294117647
2024-06-20,gula,18650.0
2024-06-20,minyak,19101.470588235294
2024-06-20,telur,30672.058823529413
2024-06-21,beras,15289.39393939394
2024-06-21,gula,18612.121212121212
2024-06-21,minyak,19054.545454545456
2024-06-21,telur,30575.757575757576
2024-06-22,beras,15289.39393939394
2024-06-22,gula,18612.121212121212
2024-06-22,minyak,19054.545454545456
2024-06-22,telur,30575.757575757576
2024-06-23,beras,15289.39393939394
2024-06-23,gula,18612.121212121212
2024-06-23,minyak,19054.545454545456
2024-06-23,telur,30575.757575757576
2024-06-24,beras,15250.0
2024-06-24,gula,18612.5
2024-06-24,minyak,19076.5625
2024-06-24,telur,30568.75
2024-06-25,beras,15322.058823529413
2024-06-25,gula,18589.70588235294
2024-06-25,minyak,19154.41176470588
2024-06-25,telur,30654.41176470588
2024-06-26,beras,15332.35294117647
2024-06-26,gula,18595.58823529412
2024-06-26,minyak,19119.117647058825
2024-06-26,telur,30570.58823529412
2024-06-27,beras,15295.454545454546
2024-06-27,gula,18556.060606060608
2024-06-27,minyak,19065.151515151516
2024-06-27,telur,30333.333333333332
2024-06-28,beras,15335.29411764706
2024-06-28,gula,18585.29411764706
2024-06-28,minyak,19129.41176470588
2024-06-28,telur,30564.70588235294
2024-06-29,beras,15335.29411764706
2024-06-29,gula,18585.29411764706
2024-06-29,minyak,19129.41176470588
2024-06-29,telur,30564.70588235294
2024-06-30,beras,15335.29411764706
2024-06-30,gula,18585.29411764706
2024-06-30,minyak,19129.41176470588
2024-06-30,telur,30564.70588235294
2024-07-01,beras,15335.29411764706
2024-07-01,gula,18560.29411764706
2024-07-01,minyak,19147.058823529413
2024-07-01,telur,30494.117647058825
2024-07-02,beras,15347.058823529413
2024-07-02,gula,18564.70588235294
2024-07-02,minyak,19127.941176470587
2024-07-02,telur,30498.529411764706
2024-07-03,beras,15348.529411764706
2024-07-03,gula,18558.823529411766
2024-07-03,minyak,19152.941176470587
2024-07-03,telur,30572.058823529413
2024-07-04,beras,15337.878787878788
2024-07-04,gula,18522.727272727272
2024-07-04,minyak,19143.939393939392
2024-07-04,telur,30513.636363636364
2024-07-05,beras,15366.176470588236
2024-07-05,gula,18536.764705882353
2024-07-05,minyak,19163.235294117647
2024-07-05,telur,30463.235294117647
2024-07-06,beras,15366.176470588236
2024-07-06,gula,18536.764705882353
2024-07-06,minyak,19163.235294117647
2024-07-06,telur,30463.235294117647
2024-07-07,beras,15366.176470588236
2024-07-07,gula,18536.764705882353
2024-07-07,minyak,19163.235294117647
2024-07-07,telur,30463.235294117647
2024-07-08,beras,15358.823529411764
2024-07-08,gula,18550.0
2024-07-08,minyak,19147.058823529413
2024-07-08,telur,30332.352941176472
2024-07-09,beras,15322.727272727272
2024-07-09,gula,18574.242424242424
2024-07-09,minyak,19139.39393939394
2024-07-09,telur,30233.333333333332
2024-07-10,beras,15331.818181818182
2024-07-10,gula,18566.666666666668
2024-07-10,minyak,19146.969696969696
2024-07-10,telur,30251.515151515152
2024-07-11,beras,15352.941176470587
2024-07-11,gula,18532.352941176472
2024-07-11,minyak,19235.29411764706
2024-07-11,telur,30273.529411764706
2024-07-12,beras,15367.64705882353
2024-07-12,gula,18517.647058823528
2024-07-12,minyak,19176.470588235294
2024-07-12,telur,30326.470588235294
2024-07-13,beras,15367.64705882353
2024-07-13,gula,18517.647058823528
2024-07-13,minyak,19176.470588235294
2024-07-13,telur,30326.470588235294
2024-07-14,beras,15367.64705882353
2024-07-14,gula,18517.647058823528
2024-07-14,minyak,19176.470588235294
2024-07-14,telur,30326.470588235294
2024-07-15,beras,15364.70588235294
2024-07-15,gula,18510.29411764706
2024-07-15,minyak,19167.647058823528
2024-07-15,telur,30229.41176470588
2024-07-16,beras,15357.35294117647
2024-07-16,gula,18513.235294117647
2024-07-16,minyak,19173.529411764706
2024-07-16,telur,30204.41176470588
2024-07-17,beras,15337.878787878788
2024-07-17,gula,18537.878787878788
2024-07-17,minyak,19186.363636363636
2024-07-17,telur,30222.727272727272
2024-07-18,beras,15309.09090909091
2024-07-18,gula,18515.151515151516
2024-07-18,minyak,19189.39393939394
2024-07-18,telur,30228.78787878788
2024-07-19,beras,15360.29411764706
2024-07-19,gula,18516.176470588234
2024-07-19,minyak,19179.41176470588
2024-07-19,telur,30086.764705882353
2024-07-20,beras,15360.29411764706
2024-07-20,gula,18516.176470588234
2024-07-20,minyak,19179.41176470588
2024-07-20,telur,30086.764705882353
2024-07-21,beras,15360.29411764706
2024-07-21,gula,18516.176470588234
2024-07-21,minyak,19179.41176470588
2024-07-21,telur,30086.764705882353
2024-07-22,beras,15333.333333333334
2024-07-22,gula,18524.242424242424
2024-07-22,minyak,19181.81818181818
2024-07-22,telur,30081.81818181818
2024-07-23,beras,15315.151515151516
2024-07-23,gula,18439.39393939394
2024-07-23,minyak,19133.333333333332
2024-07-23,telur,29865.151515151516
2024-07-24,beras,15310.60606060606
2024-07-24,gula,18466.666666666668
2024-07-24,minyak,19162.121212121212
2024-07-24,telur,30059.090909090908
2024-07-25,beras,15360.29411764706
2024-07-25,gula,18494.117647058825
2024-07-25,minyak,19270.58823529412
2024-07-25,telur,30098.529411764706
2024-07-26,beras,15364.70588235294
2024-07-26,gula,18479.41176470588
2024-07-26,minyak,19182.352941176472
2024-07-26,telur,30050.0
2024-07-27,beras,15364.70588235294
2024-07-27,gula,18479.41176470588
2024-07-27,minyak,19182.352941176472
2024-07-27,telur,30050.0
2024-07-28,beras,15364.70588235294
2024-07-28,gula,18479.41176470588
2024-07-28,minyak,19182.352941176472
2024-07-28,telur,30050.0
2024-07-29,beras,15364.70588235294
2024-07-29,gula,18472.058823529413
2024-07-29,minyak,19198.529411764706
2024-07-29,telur,30082.352941176472
2024-07-30,beras,15364.70588235294
2024-07-30,gula,18476.470588235294
2024-07-30,minyak,19202.941176470587
2024-07-30,telur,30070.58823529412
2024-07-31,beras,15364.70588235294
2024-07-31,gula,18479.41176470588
2024-07-31,minyak,19198.529411764706
2024-07-31,telur,29904.41176470588
2024-08-01,beras,15383.823529411764
2024-08-01,gula,18467.647058823528
2024-08-01,minyak,19213.235294117647
2024-08-01,telur,29913.235294117647
2024-08-02,beras,15358.823529411764
2024-08-02,gula,18460.29411764706
2024-08-02,minyak,19192.647058823528
2024-08-02,telur,29869.117647058825
2024-08-03,beras,15358.823529411764
2024-08-03,gula,18460.29411764706
2024-08-03,minyak,19192.647058823528
2024-08-03,telur,29869.117647058825
2024-08-04,beras,15358.823529411764
2024-08-04,gula,18460.29411764706
2024-08-04,minyak,19192.647058823528
2024-08-04,telur,29869.117647058825
2024-08-05,beras,15310.60606060606
2024-08-05,gula,18366.666666666668
2024-08-05,minyak,19163.636363636364
2024-08-05,telur,29834.848484848484
2024-08-06,beras,15369.117647058823
2024-08-06,gula,18316.176470588234
2024-08-06,minyak,19189.70588235294
2024-08-06,telur,29810.29411764706
2024-08-07,beras,15355.882352941177
2024-08-07,gula,18382.352941176472
2024-08-07,minyak,19189.70588235294
2024-08-07,telur,29841.176470588234
2024-08-08,beras,15357.35294117647
2024-08-08,gula,18380.882352941175
2024-08-08,minyak,19204.41176470588
2024-08-08,telur,29904.41176470588
2024-08-09,beras,15324.242424242424
2024-08-09,gula,18348.484848484848
2024-08-09,minyak,19186.363636363636
2024-08-09,telur,29824.242424242424
2024-08-10,beras,15324.242424242424
2024-08-10,gula,18348.484848484848
2024-08-10,minyak,19186.363636363636
2024-08-10,telur,29824.242424242424
2024-08-11,beras,15324.242424242424
2024-08-11,gula,18348.484848484848
2024-08-11,minyak,19186.363636363636
2024-08-11,telur,29824.242424242424
2024-08-12,beras,15348.529411764706
2024-08-12,gula,18391.176470588234
2024-08-12,minyak,19204.41176470588
2024-08-12,telur,29723.529411764706
2024-08-13,beras,15309.09090909091
2024-08-13,gula,18368.18181818182
2024-08-13,minyak,19192.424242424244
2024-08-13,telur,29569.696969696968
2024-08-14,beras,15324.242424242424
2024-08-14,gula,18372.727272727272
2024-08-14,minyak,19206.060606060608
2024-08-14,telur,29721.21212121212
2024-08-15,beras,15322.727272727272
2024-08-15,gula,18424.242424242424
2024-08-15,minyak,19216.666666666668
2024-08-15,telur,29598.484848484848
2024-08-16,beras,15347.058823529413
2024-08-16,gula,18388.235294117647
2024-08-16,minyak,19219.117647058825
2024-08-16,telur,29641.176470588234
2024-08-17,beras,15347.058823529413
2024-08-17,gula,18388.235294117647
2024-08-17,minyak,19219.117647058825
2024-08-17,telur,29641.176470588234
2024-08-18,beras,15347.058823529413
2024-08-18,gula,18388.235294117647
2024-08-18,minyak,19219.117647058825
2024-08-18,telur,29641.176470588234
2024-08-19,beras,15287.878787878788
2024-08-19,gula,18419.696969696968
2024-08-19,minyak,19228.78787878788
